"latin_name" "Density" "Biomass" "ID_sampling" "station_name" "dates"
"Ophiura albida" 193.3333333 6.7 264 "Millionenviertel" "1977-07-06"
"Ophiura albida" 118.8888889 5.611111111 265 "Millionenviertel" "1977-08-24"
"Ophiura albida" 120 5.377777778 266 "Millionenviertel" "1977-10-18"
"Ophiura albida" 167.7777778 7.588888889 267 "Millionenviertel" "1977-12-15"
"Ophiura albida" 286.6666667 13.92222222 268 "Millionenviertel" "1978-02-15"
"Ophiura albida" 142.2222222 8.055555556 269 "Millionenviertel" "1978-04-17"
"Ophiura albida" 85.55555556 4.111111111 270 "Millionenviertel" "1978-08-14"
"Ophiura albida" 131.1111111 7.1 271 "Millionenviertel" "1978-10-18"
"Ophiura albida" 133.3333333 7.344444444 272 "Millionenviertel" "1978-12-12"
"Pectinaria koreni" 6.666666667 0.355555556 240 "Millionenviertel" "1968-03-15"
"Pectinaria koreni" 2.222222222 0.088888889 241 "Millionenviertel" "1968-05-15"
"Pectinaria koreni" 4.444444444 0.133333333 242 "Millionenviertel" "1968-08-15"
"Pectinaria koreni" 24.44444444 0.755555556 243 "Millionenviertel" "1968-09-15"
"Pectinaria koreni" 30 1.4 244 "Millionenviertel" "1968-11-15"
"Pectinaria koreni" 42.22222222 3.344444444 245 "Millionenviertel" "1969-01-15"
"Pectinaria koreni" 38.88888889 2.733333333 246 "Millionenviertel" "1969-05-15"
"Pectinaria koreni" 81.11111111 3.244444444 247 "Millionenviertel" "1969-11-25"
"Pectinaria koreni" 62.22222222 2.144444444 248 "Millionenviertel" "1970-03-10"
"Pectinaria koreni" 18.88888889 0.677777778 249 "Millionenviertel" "1970-07-03"
"Pectinaria koreni" 55.55555556 1.933333333 250 "Millionenviertel" "1970-11-09"
"Pectinaria koreni" 53.33333333 3.266666667 251 "Millionenviertel" "1971-01-07"
"Pectinaria koreni" 36.66666667 1.511111111 252 "Millionenviertel" "1971-03-15"
"Pectinaria koreni" 12.22222222 0.611111111 5 "Millionenviertel" "1971-05-04"
"Pectinaria koreni" 5.555555556 0.444444444 253 "Millionenviertel" "1971-07-06"
"Pectinaria koreni" 3.333333333 0.033333333 254 "Millionenviertel" "1971-09-06"
"Pectinaria koreni" 23.33333333 1.555555556 255 "Millionenviertel" "1971-11-05"
"Pectinaria koreni" 22.22222222 1.266666667 112 "Millionenviertel" "1972-01-25"
"Pectinaria koreni" 10 0.911111111 256 "Millionenviertel" "1972-03-10"
"Pectinaria koreni" 43.33333333 1.244444444 20 "Millionenviertel" "1975-04-17"
"Pectinaria koreni" 3.333333333 0.077777778 21 "Millionenviertel" "1975-07-02"
"Pectinaria koreni" 100 1.466666667 24 "Millionenviertel" "1975-09-17"
"Pectinaria koreni" 100 5.9 257 "Millionenviertel" "1975-12-15"
"Pectinaria koreni" 66.66666667 4.077777778 28 "Millionenviertel" "1976-02-18"
"Pectinaria koreni" 32.22222222 2.2 258 "Millionenviertel" "1976-04-30"
"Pectinaria koreni" 15.55555556 1.466666667 33 "Millionenviertel" "1976-06-24"
"Pectinaria koreni" 21.11111111 0.755555556 259 "Millionenviertel" "1976-08-18"
"Pectinaria koreni" 111.1111111 4.277777778 260 "Millionenviertel" "1976-10-21"
"Pectinaria koreni" 181.1111111 10.67777778 261 "Millionenviertel" "1976-12-15"
"Pectinaria koreni" 163.3333333 9.222222222 262 "Millionenviertel" "1977-02-15"
"Pectinaria koreni" 102.2222222 3.977777778 263 "Millionenviertel" "1977-04-26"
"Pectinaria koreni" 54.44444444 7.244444444 264 "Millionenviertel" "1977-07-06"
"Pectinaria koreni" 11.11111111 0.522222222 265 "Millionenviertel" "1977-08-24"
"Pectinaria koreni" 13.33333333 0.988888889 266 "Millionenviertel" "1977-10-18"
"Pectinaria koreni" 43.33333333 0.611111111 267 "Millionenviertel" "1977-12-15"
"Pectinaria koreni" 0 0 268 "Millionenviertel" "1978-02-15"
"Pectinaria koreni" 8.888888889 1.055555556 269 "Millionenviertel" "1978-04-17"
"Pectinaria koreni" 11.11111111 1.088888889 270 "Millionenviertel" "1978-08-14"
"Pectinaria koreni" 56.66666667 1.288888889 271 "Millionenviertel" "1978-10-18"
"Pectinaria koreni" 70 1.966666667 272 "Millionenviertel" "1978-12-12"
"Pherusa plumosa" 1.111111111 0.022222222 240 "Millionenviertel" "1968-03-15"
"Pherusa plumosa" 0 0 241 "Millionenviertel" "1968-05-15"
"Pherusa plumosa" 0 0 242 "Millionenviertel" "1968-08-15"
"Pherusa plumosa" 0 0 243 "Millionenviertel" "1968-09-15"
"Pherusa plumosa" 8.888888889 0.255555556 244 "Millionenviertel" "1968-11-15"
"Pherusa plumosa" 11.11111111 0.488888889 245 "Millionenviertel" "1969-01-15"
"Pherusa plumosa" 2.222222222 0.166666667 246 "Millionenviertel" "1969-05-15"
"Pherusa plumosa" 0 0 247 "Millionenviertel" "1969-11-25"
"Pherusa plumosa" 1.111111111 0.211111111 248 "Millionenviertel" "1970-03-10"
"Pherusa plumosa" 1.111111111 0.011111111 249 "Millionenviertel" "1970-07-03"
"Pherusa plumosa" 0 0 250 "Millionenviertel" "1970-11-09"
"Pherusa plumosa" 2.222222222 0.111111111 251 "Millionenviertel" "1971-01-07"
"Pherusa plumosa" 1.111111111 0.022222222 252 "Millionenviertel" "1971-03-15"
"Pherusa plumosa" 0 0 5 "Millionenviertel" "1971-05-04"
"Pherusa plumosa" 7.777777778 0.611111111 253 "Millionenviertel" "1971-07-06"
"Pherusa plumosa" 0 0 254 "Millionenviertel" "1971-09-06"
"Pherusa plumosa" 7.777777778 0.755555556 255 "Millionenviertel" "1971-11-05"
"Pherusa plumosa" 0 0 112 "Millionenviertel" "1972-01-25"
"Pherusa plumosa" 8.888888889 0.433333333 256 "Millionenviertel" "1972-03-10"
"Pherusa plumosa" 1.111111111 0.088888889 20 "Millionenviertel" "1975-04-17"
"Pherusa plumosa" 0 0 21 "Millionenviertel" "1975-07-02"
"Pherusa plumosa" 1.111111111 0.022222222 24 "Millionenviertel" "1975-09-17"
"Pherusa plumosa" 1.111111111 0.022222222 257 "Millionenviertel" "1975-12-15"
"Pherusa plumosa" 3.333333333 0.133333333 28 "Millionenviertel" "1976-02-18"
"Pherusa plumosa" 0 0 258 "Millionenviertel" "1976-04-30"
"Pherusa plumosa" 0 0 33 "Millionenviertel" "1976-06-24"
"Pherusa plumosa" 0 0 259 "Millionenviertel" "1976-08-18"
"Pherusa plumosa" 0 0 260 "Millionenviertel" "1976-10-21"
"Pherusa plumosa" 0 0 261 "Millionenviertel" "1976-12-15"
"Pherusa plumosa" 2.222222222 0.077777778 262 "Millionenviertel" "1977-02-15"
"Pherusa plumosa" 2.222222222 0.288888889 263 "Millionenviertel" "1977-04-26"
"Pherusa plumosa" 0 0 264 "Millionenviertel" "1977-07-06"
"Pherusa plumosa" 0 0 265 "Millionenviertel" "1977-08-24"
"Pherusa plumosa" 0 0 266 "Millionenviertel" "1977-10-18"
"Pherusa plumosa" 3.333333333 0.744444444 267 "Millionenviertel" "1977-12-15"
"Pherusa plumosa" 0 0 268 "Millionenviertel" "1978-02-15"
"Pherusa plumosa" 2.222222222 1.211111111 269 "Millionenviertel" "1978-04-17"
"Pherusa plumosa" 2.222222222 0.666666667 270 "Millionenviertel" "1978-08-14"
"Pherusa plumosa" 1.111111111 0.022222222 271 "Millionenviertel" "1978-10-18"
"Pherusa plumosa" 2.222222222 0.444444444 272 "Millionenviertel" "1978-12-12"
"Terebellides stroemi" 10 0.288888889 240 "Millionenviertel" "1968-03-15"
"Terebellides stroemi" 10 0.366666667 241 "Millionenviertel" "1968-05-15"
"Terebellides stroemi" 8.888888889 0.266666667 242 "Millionenviertel" "1968-08-15"
"Terebellides stroemi" 30 0.588888889 243 "Millionenviertel" "1968-09-15"
"Terebellides stroemi" 85.55555556 0.811111111 244 "Millionenviertel" "1968-11-15"
"Terebellides stroemi" 83.33333333 1.033333333 245 "Millionenviertel" "1969-01-15"
"Terebellides stroemi" 95.55555556 2.911111111 246 "Millionenviertel" "1969-05-15"
"Terebellides stroemi" 152.2222222 2.222222222 247 "Millionenviertel" "1969-11-25"
"Terebellides stroemi" 195.5555556 3 248 "Millionenviertel" "1970-03-10"
"Terebellides stroemi" 394.4444444 10.38888889 249 "Millionenviertel" "1970-07-03"
"Terebellides stroemi" 305.5555556 7.655555556 250 "Millionenviertel" "1970-11-09"
"Terebellides stroemi" 192.2222222 4.3 251 "Millionenviertel" "1971-01-07"
"Terebellides stroemi" 230 6.777777778 252 "Millionenviertel" "1971-03-15"
"Terebellides stroemi" 78.88888889 2.488888889 5 "Millionenviertel" "1971-05-04"
"Terebellides stroemi" 127.7777778 6.055555556 253 "Millionenviertel" "1971-07-06"
"Terebellides stroemi" 82.22222222 3.111111111 254 "Millionenviertel" "1971-09-06"
"Terebellides stroemi" 90 4.277777778 255 "Millionenviertel" "1971-11-05"
"Terebellides stroemi" 76.66666667 2.533333333 112 "Millionenviertel" "1972-01-25"
"Terebellides stroemi" 55.55555556 1.222222222 256 "Millionenviertel" "1972-03-10"
"Terebellides stroemi" 20 0.877777778 20 "Millionenviertel" "1975-04-17"
"Terebellides stroemi" 26.66666667 1.644444444 21 "Millionenviertel" "1975-07-02"
"Terebellides stroemi" 36.66666667 1.255555556 24 "Millionenviertel" "1975-09-17"
"Terebellides stroemi" 7.777777778 1.2 257 "Millionenviertel" "1975-12-15"
"Terebellides stroemi" 14.44444444 0.511111111 28 "Millionenviertel" "1976-02-18"
"Terebellides stroemi" 12.22222222 0.366666667 258 "Millionenviertel" "1976-04-30"
"Terebellides stroemi" 12.22222222 0.777777778 33 "Millionenviertel" "1976-06-24"
"Terebellides stroemi" 16.66666667 0.622222222 259 "Millionenviertel" "1976-08-18"
"Terebellides stroemi" 14.44444444 0.733333333 260 "Millionenviertel" "1976-10-21"
"Terebellides stroemi" 46.66666667 0.655555556 261 "Millionenviertel" "1976-12-15"
"Terebellides stroemi" 38.88888889 1.177777778 262 "Millionenviertel" "1977-02-15"
"Terebellides stroemi" 25.55555556 0.988888889 263 "Millionenviertel" "1977-04-26"
"Terebellides stroemi" 32.22222222 1.355555556 264 "Millionenviertel" "1977-07-06"
"Terebellides stroemi" 15.55555556 0.611111111 265 "Millionenviertel" "1977-08-24"
"Terebellides stroemi" 56.66666667 3.022222222 266 "Millionenviertel" "1977-10-18"
"Terebellides stroemi" 14.44444444 0.488888889 267 "Millionenviertel" "1977-12-15"
"Terebellides stroemi" 23.33333333 1.477777778 268 "Millionenviertel" "1978-02-15"
"Terebellides stroemi" 11.11111111 1.022222222 269 "Millionenviertel" "1978-04-17"
"Terebellides stroemi" 12.22222222 1.311111111 270 "Millionenviertel" "1978-08-14"
"Terebellides stroemi" 51.11111111 2.766666667 271 "Millionenviertel" "1978-10-18"
"Terebellides stroemi" 65.55555556 1.433333333 272 "Millionenviertel" "1978-12-12"
